Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,PromotionGapRatio,RoleStagnationIndex,TrainingIntensityScore,ManagerStabilityIndicator,CareerGrowthScore,PromotionDelayCategory,TrainingNeedIndicator,CareerStage,HighPromotionGap,CareerCluster,PC1,PC2,HC_Cluster,CareerClusterName
35,1,Travel_Rarely,763,Sales,15,2,Medical,1,Male,59,1,2,Sales Executive,4,Divorced,5440,22098,6,Yes,14,3,4,2,7,2,2,2,2,2,2,1.0,1.0,1.0,1.0,8.4,Moderate,0,Early,0,0,0.2462128137839882,-2.2369704445599288,1,Fast-track Performers
24,0,Travel_Frequently,567,Research & Development,2,1,Technical Degree,1,Female,32,3,1,Research Scientist,4,Single,3760,17218,1,Yes,13,3,3,0,6,2,3,6,3,1,3,0.1666666666666666,0.5,0.3333333333333333,0.5,7.300000000000001,Recent,0,Mid,0,0,-0.5052072199540932,-0.7353169850803282,2,Fast-track Performers
27,0,Travel_Rarely,486,Research & Development,8,3,Medical,2,Female,86,4,1,Research Scientist,3,Married,3517,22490,7,No,17,3,1,0,5,0,3,3,2,0,2,0.0,0.6666666666666666,0.0,0.6666666666666666,6.7,Recent,1,Mid,0,0,-0.6587090946589422,-1.3003013917236093,2,Fast-track Performers
27,0,Travel_Frequently,591,Research & Development,2,3,Medical,4,Male,87,3,1,Research Scientist,4,Single,2580,6297,2,No,13,3,3,0,6,0,2,4,2,1,2,0.25,0.5,0.0,0.5,5.3,Recent,1,Mid,0,0,-0.4403696865792453,-1.6535193225712312,2,Fast-track Performers
40,1,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,1,Male,73,3,1,Laboratory Technician,1,Single,2166,3339,3,Yes,14,3,2,0,10,3,1,4,2,0,3,0.0,0.5,0.75,0.75,9.4,Recent,0,Mid,0,0,-1.147012665124256,-0.29302730632979757,2,Fast-track Performers
29,0,Travel_Rarely,469,Sales,10,3,Medical,3,Male,42,2,2,Sales Executive,3,Single,5869,23413,9,No,11,3,3,0,8,2,3,5,2,1,4,0.2,0.4,0.4,0.8,9.1,Recent,0,Mid,0,0,-0.3721069728049382,-0.23748169404016434,2,Fast-track Performers
36,0,Travel_Rarely,711,Research & Development,5,4,Life Sciences,2,Female,42,3,3,Healthcare Representative,1,Married,8008,22792,4,No,12,3,3,2,9,6,3,3,2,0,2,0.0,0.6666666666666666,2.0,0.6666666666666666,16.2,Recent,0,Mid,0,0,-1.95279574912413,1.796568773040633,2,Fast-track Performers
25,0,Travel_Frequently,772,Research & Development,2,1,Life Sciences,4,Male,77,4,2,Manufacturing Director,3,Divorced,5206,4973,1,No,17,3,3,2,7,6,3,7,7,0,7,0.0,1.0,0.8571428571428571,1.0,14.7,Recent,0,Senior,0,1,0.18256482953661493,1.564851227408244,1,Stable Contributors
39,0,Travel_Rarely,492,Research & Development,12,3,Medical,4,Male,66,3,2,Manufacturing Director,2,Married,5295,7693,4,No,21,4,3,0,7,3,3,5,4,1,0,0.2,0.8,0.6,0.0,12.1,Recent,0,Mid,0,0,-1.210089545667415,0.3937241171826644,2,Fast-track Performers
49,0,Travel_Rarely,301,Research & Development,22,4,Other,1,Female,72,3,4,Research Director,2,Married,16413,3498,3,No,16,3,2,2,27,2,3,4,2,1,2,0.25,0.5,0.5,0.5,13.6,Recent,0,Mid,0,0,-0.7428359697909097,1.1179745587775414,2,Fast-track Performers
50,0,Travel_Rarely,813,Research & Development,17,5,Life Sciences,4,Female,50,2,3,Research Director,1,Divorced,13269,21981,5,No,15,3,3,3,19,3,3,14,11,1,11,0.0714285714285714,0.7857142857142857,0.2142857142857142,0.7857142857142857,12.5,Recent,0,Senior,0,1,2.144364101284045,2.0880207968232067,1,Stable Contributors
20,0,Travel_Rarely,1141,Sales,2,3,Medical,3,Female,31,3,1,Sales Representative,3,Single,2783,13251,1,No,19,3,1,0,2,3,3,2,2,2,2,1.0,1.0,1.5,1.0,7.9,Moderate,0,Early,0,0,-0.12731324839597147,-2.5922251597604236,1,Fast-track Performers
34,0,Travel_Rarely,1130,Research & Development,3,3,Life Sciences,4,Female,66,3,2,Research Scientist,2,Divorced,5433,19332,1,No,12,3,3,1,11,2,3,11,8,7,9,0.6363636363636364,0.7272727272727273,0.1818181818181818,0.8181818181818182,3.1999999999999997,Critical,0,Senior,1,1,2.9921744833614135,-1.3009367818258724,1,Stable Contributors
36,0,Travel_Rarely,311,Research & Development,7,3,Life Sciences,1,Male,77,3,1,Laboratory Technician,2,Single,2013,10950,2,No,11,3,3,0,15,4,3,4,3,1,3,0.25,0.75,1.0,0.75,9.1,Recent,0,Mid,0,0,-0.6987553984753685,-0.6807860678737506,2,Fast-track Performers
49,0,Travel_Rarely,465,Research & Development,6,1,Life Sciences,3,Female,41,2,4,Healthcare Representative,3,Married,13966,11652,2,Yes,19,3,2,1,30,3,3,15,11,2,12,0.1333333333333333,0.7333333333333333,0.2,0.8,13.9,Moderate,0,Veteran,0,1,2.5498623187652973,2.714164531738861,1,Stable Contributors
36,0,Non-Travel,894,Research & Development,1,4,Medical,4,Female,33,2,2,Manufacturing Director,3,Married,4374,15411,0,No,15,3,3,0,4,6,3,3,2,1,2,0.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,13.5,Recent,0,Mid,0,0,-1.6144290809764705,0.4821307236487324,2,Fast-track Performers
36,0,Travel_Rarely,1040,Research & Development,3,2,Life Sciences,4,Male,79,4,2,Healthcare Representative,1,Divorced,6842,26308,6,No,20,4,1,1,13,3,3,5,4,0,4,0.0,0.8,0.6,0.8,13.0,Recent,0,Mid,0,0,-0.5228886196949195,0.6581862436675764,2,Fast-track Performers
54,0,Travel_Rarely,584,Research & Development,22,5,Medical,2,Female,91,3,4,Manager,3,Married,17426,18685,3,No,25,4,3,1,36,6,3,10,8,4,7,0.4,0.8,0.6,0.7,16.5,Delayed,0,Senior,0,1,1.2175653200011542,2.427362892432739,2,Stable Contributors
43,0,Travel_Rarely,1291,Research & Development,15,2,Life Sciences,3,Male,65,2,4,Research Director,3,Married,17603,3525,1,No,24,4,1,1,14,3,3,14,10,6,11,0.4285714285714285,0.7142857142857143,0.2142857142857142,0.7857142857142857,11.4,Delayed,0,Senior,1,1,3.0781984814673318,1.619324052072315,1,Stable Contributors
35,1,Travel_Frequently,880,Sales,12,4,Other,4,Male,36,3,2,Sales Executive,4,Single,4581,10414,3,Yes,24,4,1,0,13,2,4,11,9,6,7,0.5454545454545454,0.8181818181818182,0.1818181818181818,0.6363636363636364,6.4,Delayed,0,Senior,1,1,2.4083138234771986,-0.6833861016511674,1,Stable Contributors
38,0,Travel_Frequently,1189,Research & Development,1,3,Life Sciences,4,Male,90,3,2,Research Scientist,4,Married,4735,9867,7,No,15,3,4,2,19,4,4,13,11,2,9,0.1538461538461538,0.8461538461538461,0.3076923076923077,0.6923076923076923,10.5,Moderate,0,Senior,0,1,1.868204984255697,1.2185358742539316,1,Stable Contributors
29,0,Travel_Rarely,991,Sales,5,3,Medical,1,Male,43,2,2,Sales Executive,2,Divorced,4187,3356,1,Yes,13,3,2,1,10,3,2,10,0,0,9,0.0,0.0,0.3,0.9,11.3,Recent,0,Senior,0,0,-0.34686835525323356,1.2038284460948374,2,Fast-track Performers
33,0,Travel_Rarely,392,Sales,2,4,Medical,4,Male,93,3,2,Sales Executive,4,Divorced,5505,3921,1,No,14,3,3,2,6,5,3,6,2,0,4,0.0,0.3333333333333333,0.8333333333333334,0.6666666666666666,13.4,Recent,0,Mid,0,0,-1.3150047886769178,1.3326859342808297,2,Fast-track Performers
32,0,Travel_Rarely,977,Research & Development,2,3,Medical,4,Male,45,3,2,Research Scientist,2,Divorced,5470,25518,0,No,13,3,3,2,10,4,2,9,5,1,6,0.1111111111111111,0.5555555555555556,0.4444444444444444,0.6666666666666666,11.3,Recent,0,Senior,0,0,0.12322427626261774,0.9605977957653491,1,Fast-track Performers
31,0,Travel_Rarely,1112,Sales,5,4,Life Sciences,1,Female,67,3,2,Sales Executive,4,Married,5476,22589,1,No,11,3,1,2,10,2,3,10,0,0,2,0.0,0.0,0.2,0.2,10.1,Recent,0,Senior,0,0,-1.444377827653536,0.840032460828754,2,Fast-track Performers
49,0,Travel_Rarely,464,Research & Development,16,3,Medical,4,Female,74,3,1,Laboratory Technician,1,Divorced,2587,24941,4,Yes,16,3,2,1,17,2,2,2,2,2,2,1.0,1.0,1.0,1.0,6.6,Moderate,0,Early,0,0,0.1852495472905456,-2.9198688929122305,1,Fast-track Performers
38,0,Travel_Frequently,148,Research & Development,2,3,Medical,4,Female,42,2,1,Laboratory Technician,2,Single,2440,23826,1,No,22,4,2,0,4,3,3,4,3,3,3,0.75,0.75,0.75,0.75,8.2,Moderate,0,Mid,0,0,0.06585513234604222,-1.7318360882334256,1,Fast-track Performers
47,0,Travel_Rarely,1225,Sales,2,4,Life Sciences,2,Female,47,4,4,Manager,2,Divorced,15972,21086,6,No,14,3,3,3,29,2,3,3,2,1,2,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,13.4,Recent,0,Mid,0,0,-0.5652773828233317,0.7283944935908286,2,Fast-track Performers
49,0,Travel_Rarely,809,Research & Development,1,3,Life Sciences,3,Male,36,3,4,Manager,3,Single,15379,22384,4,No,14,3,1,0,23,2,3,8,7,0,0,0.0,0.875,0.25,0.0,14.4,Recent,0,Senior,0,0,-0.48756315925289956,1.9976354206525502,2,Fast-track Performers
41,0,Travel_Rarely,1206,Sales,23,2,Life Sciences,4,Male,80,3,3,Sales Executive,3,Single,7082,11591,3,Yes,16,3,4,0,21,2,3,2,0,0,2,0.0,0.0,1.0,1.0,12.6,Recent,0,Early,0,0,-1.659615757208745,0.7656868774461969,2,Fast-track Performers
20,0,Travel_Rarely,727,Sales,9,1,Life Sciences,4,Male,54,3,1,Sales Representative,1,Single,2728,21082,1,No,11,3,1,0,2,3,3,2,2,0,2,0.0,1.0,1.5,1.0,9.1,Recent,0,Early,0,0,-1.0981997903652692,-0.9662889521050568,2,Fast-track Performers
33,0,Non-Travel,530,Sales,16,3,Life Sciences,3,Female,36,3,2,Sales Executive,4,Divorced,5368,16130,1,Yes,25,4,3,1,7,2,3,6,5,1,2,0.1666666666666666,0.8333333333333334,0.3333333333333333,0.3333333333333333,11.5,Recent,0,Mid,0,0,-0.3892956148429087,0.22480411532774436,2,Fast-track Performers
36,0,Travel_Rarely,1351,Research & Development,26,4,Life Sciences,1,Male,80,3,2,Healthcare Representative,3,Married,5347,7419,6,No,14,3,2,2,10,2,2,3,2,0,2,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,10.4,Recent,0,Mid,0,0,-1.064954902134725,-0.05024015457350031,2,Fast-track Performers
44,0,Travel_Rarely,528,Human Resources,1,3,Life Sciences,3,Female,44,3,1,Human Resources,4,Divorced,3195,4167,4,Yes,18,3,1,3,8,2,3,2,2,2,2,1.0,1.0,1.0,1.0,6.800000000000001,Moderate,0,Early,0,0,0.17086358174614985,-2.8902839912460134,1,Fast-track Performers
23,1,Travel_Rarely,1320,Research & Development,8,1,Medical,4,Male,93,2,1,Laboratory Technician,3,Single,3989,20586,1,Yes,11,3,1,0,5,2,3,5,4,1,2,0.2,0.8,0.4,0.4,7.1,Recent,0,Mid,0,0,-0.41844390155842004,-1.0049712558062416,2,Fast-track Performers
38,0,Travel_Rarely,1495,Research & Development,4,2,Medical,4,Female,87,3,1,Laboratory Technician,3,Married,3306,26176,7,No,19,3,4,1,7,5,2,0,0,0,0,0.0,0.0,0.0,0.0,11.9,Recent,0,Early,0,0,-2.877652320587345,0.6477746154620976,2,Fast-track Performers
53,0,Travel_Rarely,1395,Research & Development,24,4,Medical,2,Male,48,4,3,Healthcare Representative,4,Married,7005,3458,3,No,15,3,3,0,11,2,3,4,3,1,2,0.25,0.75,0.5,0.5,11.5,Recent,0,Mid,0,0,-0.4979091258475887,0.28591323371334376,2,Fast-track Performers
48,1,Travel_Frequently,708,Sales,7,2,Medical,4,Female,95,3,1,Sales Representative,3,Married,2655,11740,2,Yes,11,3,3,2,19,3,3,9,7,7,7,0.7777777777777778,0.7777777777777778,0.3333333333333333,0.7777777777777778,2.1,Critical,0,Senior,1,1,2.402859583191381,-2.194493519699304,1,Stable Contributors
32,1,Travel_Rarely,1259,Research & Development,2,4,Life Sciences,4,Male,95,3,1,Laboratory Technician,2,Single,1393,24852,1,No,12,3,1,0,1,2,3,1,0,0,0,0.0,0.0,2.0,0.0,8.2,Recent,0,Early,0,0,-3.0197047444700273,-0.41577770866222236,2,Fast-track Performers
26,0,Non-Travel,786,Research & Development,7,3,Medical,4,Male,76,3,1,Laboratory Technician,4,Single,2570,11925,1,No,20,4,3,0,7,5,3,7,7,5,7,0.7142857142857143,1.0,0.7142857142857143,1.0,8.0,Delayed,0,Senior,1,1,1.6354438053577347,-1.1964618126456374,1,Stable Contributors
55,0,Travel_Rarely,1441,Research & Development,22,3,Technical Degree,1,Male,94,2,1,Research Scientist,2,Divorced,3537,23737,5,No,12,3,4,1,8,1,3,4,2,1,2,0.25,0.5,0.25,0.5,6.2,Recent,1,Mid,0,0,-0.6434863226781534,-1.3734785340073934,2,Fast-track Performers
34,0,Travel_Rarely,1157,Research & Development,5,2,Medical,2,Male,57,2,2,Laboratory Technician,4,Married,3986,11912,1,No,14,3,3,1,15,3,4,15,10,4,13,0.2666666666666666,0.6666666666666666,0.2,0.8666666666666667,7.4,Delayed,0,Veteran,0,1,2.9610772088076356,0.6591782730449569,1,Stable Contributors
60,0,Travel_Rarely,370,Research & Development,1,4,Medical,3,Male,92,1,3,Healthcare Representative,4,Divorced,10883,20467,3,No,20,4,3,1,19,2,4,1,0,0,0,0.0,0.0,2.0,0.0,14.0,Recent,0,Early,0,0,-3.0560238324714946,1.2754531063707664,2,Fast-track Performers
33,0,Travel_Rarely,267,Research & Development,21,3,Medical,2,Male,79,4,1,Laboratory Technician,2,Married,2028,13637,1,No,18,3,4,3,14,6,3,14,11,2,13,0.1428571428571428,0.7857142857142857,0.4285714285714285,0.9285714285714286,10.8,Moderate,0,Senior,0,1,2.1338829424457453,1.3637721702727068,1,Stable Contributors
37,0,Travel_Frequently,1278,Sales,1,4,Medical,3,Male,31,1,2,Sales Executive,4,Divorced,9525,7677,1,No,14,3,3,2,6,2,2,6,3,1,3,0.1666666666666666,0.5,0.3333333333333333,0.5,9.4,Recent,0,Mid,0,0,-0.46582290177724417,-0.008041184228701453,2,Fast-track Performers
34,0,Travel_Rarely,678,Research & Development,19,3,Life Sciences,2,Female,35,2,1,Research Scientist,4,Married,2929,20338,1,No,12,3,2,0,10,3,3,10,9,8,7,0.8,0.9,0.3,0.7,1.1999999999999993,Critical,0,Senior,1,1,2.9340231505035455,-2.289211870536289,1,Stable Contributors
23,1,Travel_Rarely,427,Sales,7,3,Life Sciences,3,Male,99,3,1,Sales Representative,4,Divorced,2275,25103,1,Yes,21,4,2,1,3,2,3,3,2,0,2,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,10.1,Recent,0,Mid,0,0,-1.2338129102111353,-0.5112518404291754,2,Fast-track Performers
44,0,Travel_Rarely,921,Research & Development,2,3,Life Sciences,3,Female,96,4,3,Healthcare Representative,4,Married,7879,14810,1,Yes,19,3,2,1,9,2,3,8,7,6,7,0.75,0.875,0.25,0.875,6.9,Delayed,0,Senior,1,1,2.454355337140596,-0.882570120831003,1,Stable Contributors
35,0,Travel_Frequently,146,Research & Development,2,4,Medical,1,Male,79,2,1,Research Scientist,4,Single,4930,13970,0,Yes,14,3,3,0,6,2,4,5,4,1,4,0.2,0.8,0.4,0.8,7.4,Recent,0,Mid,0,0,0.06016566656772904,-1.053810298469296,2,Fast-track Performers
43,0,Travel_Rarely,1179,Sales,2,3,Medical,4,Male,73,3,2,Sales Executive,4,Married,7847,6069,1,Yes,17,3,1,1,10,3,3,10,9,8,8,0.8,0.9,0.3,0.8,3.6999999999999993,Critical,0,Senior,1,1,3.1266070404082478,-1.498132305072766,1,Stable Contributors
24,0,Travel_Rarely,581,Research & Development,9,3,Medical,3,Male,62,4,1,Research Scientist,3,Married,4401,17616,1,No,16,3,4,1,5,1,3,5,3,0,4,0.0,0.6,0.2,0.8,7.6,Recent,1,Mid,0,0,-0.3306290598096657,-0.7815733368511689,2,Fast-track Performers
41,0,Travel_Rarely,918,Sales,6,3,Marketing,4,Male,35,3,3,Sales Executive,3,Single,9241,15869,1,No,12,3,2,0,10,3,3,10,8,8,7,0.8,0.8,0.3,0.7,5.199999999999999,Critical,0,Senior,1,1,2.8451567436845178,-0.8514823085594866,1,Stable Contributors
29,0,Travel_Rarely,1082,Research & Development,9,4,Medical,4,Female,43,3,1,Laboratory Technician,3,Married,2974,25412,9,No,17,3,3,1,9,2,3,5,3,1,2,0.2,0.6,0.4,0.4,7.699999999999999,Recent,0,Mid,0,0,-0.7118162425107611,-0.8421052473526216,2,Fast-track Performers
36,0,Travel_Rarely,530,Sales,2,4,Life Sciences,3,Female,51,3,2,Sales Representative,4,Single,4502,7439,3,No,15,3,3,0,17,2,2,13,7,6,7,0.4615384615384615,0.5384615384615384,0.1538461538461538,0.5384615384615384,4.5,Delayed,0,Senior,1,1,2.1428533799080114,-0.6213960011194182,1,Stable Contributors
45,0,Non-Travel,1238,Research & Development,1,1,Life Sciences,3,Male,74,2,3,Healthcare Representative,3,Married,10748,3395,3,No,23,4,4,1,25,3,2,23,15,14,4,0.6086956521739131,0.6521739130434783,0.1304347826086956,0.1739130434782608,1.3000000000000007,Critical,0,Veteran,1,1,4.601191100866323,-0.23690372964443043,1,Stable Contributors
24,1,Travel_Rarely,240,Human Resources,22,1,Human Resources,4,Male,58,1,1,Human Resources,3,Married,1555,11585,1,No,11,3,3,1,1,2,3,1,0,0,0,0.0,0.0,2.0,0.0,8.1,Recent,0,Early,0,0,-3.0125117616978296,-0.43057015949533073,2,Fast-track Performers
47,1,Travel_Frequently,1093,Sales,9,3,Life Sciences,3,Male,82,1,4,Sales Executive,3,Married,12936,24164,7,No,11,3,3,0,25,3,1,23,5,14,10,0.6086956521739131,0.217391304347826,0.1304347826086956,0.4347826086956521,1.0999999999999996,Critical,0,Veteran,1,1,4.2320491136930585,0.13260378451816845,1,Stable Contributors
26,0,Travel_Rarely,390,Research & Development,17,4,Medical,4,Male,62,1,1,Laboratory Technician,3,Married,2305,6217,1,No,15,3,3,3,3,3,4,3,2,0,2,0.0,0.6666666666666666,1.0,0.6666666666666666,9.5,Recent,0,Mid,0,0,-1.3559262142266817,-0.4569534339434523,2,Fast-track Performers
45,0,Travel_Rarely,1005,Research & Development,28,2,Technical Degree,4,Female,48,2,4,Research Director,2,Single,16704,17119,1,No,11,3,3,0,21,2,3,21,6,8,6,0.3809523809523809,0.2857142857142857,0.0952380952380952,0.2857142857142857,6.1,Critical,0,Veteran,1,1,2.5543613342868565,1.0608006289214025,1,Stable Contributors
32,0,Travel_Frequently,585,Research & Development,10,3,Life Sciences,1,Male,56,3,1,Research Scientist,3,Married,3433,17360,6,No,13,3,1,1,10,3,2,5,2,1,3,0.2,0.4,0.6,0.6,8.3,Recent,0,Mid,0,0,-0.8773392706910947,-0.5766253336654366,2,Fast-track Performers
31,0,Travel_Rarely,741,Research & Development,2,4,Life Sciences,2,Male,69,3,1,Laboratory Technician,3,Married,3477,18103,1,No,14,3,4,1,6,2,4,5,2,0,3,0.0,0.4,0.4,0.6,8.4,Recent,0,Mid,0,0,-1.0107265699771377,-0.39329212633538707,2,Fast-track Performers
41,0,Non-Travel,552,Human Resources,4,3,Human Resources,3,Male,60,1,2,Human Resources,2,Married,6430,20794,6,No,19,3,2,1,10,4,3,3,2,1,2,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,11.9,Recent,0,Mid,0,0,-1.1687989553238383,-0.04065471264974972,2,Fast-track Performers
40,0,Travel_Rarely,369,Research & Development,8,2,Life Sciences,2,Female,92,3,2,Manufacturing Director,1,Married,6516,5041,2,Yes,16,3,2,1,18,3,3,1,0,0,0,0.0,0.0,3.0,0.0,11.6,Recent,0,Early,0,0,-3.4542316789773304,0.6160081078522823,2,Fast-track Performers
24,0,Travel_Rarely,506,Research & Development,29,1,Medical,2,Male,91,3,1,Laboratory Technician,1,Divorced,3907,3622,1,No,13,3,2,3,6,2,4,6,2,1,2,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,7.300000000000001,Recent,0,Mid,0,0,-0.9600771921590321,-0.6521276841694541,2,Fast-track Performers
46,0,Travel_Rarely,717,Research & Development,13,4,Life Sciences,3,Male,34,3,2,Healthcare Representative,2,Single,5562,9697,6,No,14,3,4,0,19,3,3,10,7,0,9,0.0,0.7,0.3,0.9,11.4,Recent,0,Senior,0,1,0.9200857229944164,1.1292808633495808,1,Stable Contributors
35,0,Travel_Rarely,1370,Research & Development,27,4,Life Sciences,4,Male,49,3,2,Manufacturing Director,3,Married,6883,5151,2,No,16,3,2,1,17,3,3,7,7,0,7,0.0,1.0,0.4285714285714285,1.0,11.6,Recent,0,Senior,0,1,0.7169626608522222,0.6506873828556996,1,Stable Contributors
30,0,Travel_Rarely,793,Research & Development,16,1,Life Sciences,2,Male,33,3,1,Research Scientist,4,Married,2862,3811,1,No,12,3,2,1,10,2,2,10,0,0,8,0.0,0.0,0.2,0.8,8.2,Recent,0,Senior,0,0,-0.406319094474912,0.17014532932012205,2,Fast-track Performers
47,0,Non-Travel,543,Sales,2,4,Marketing,3,Male,87,3,2,Sales Executive,2,Married,4978,3536,7,No,11,3,4,1,4,3,1,1,0,0,0,0.0,0.0,3.0,0.0,11.1,Recent,0,Early,0,0,-3.4182667651163414,0.5420458536867402,2,Fast-track Performers
46,0,Travel_Rarely,1277,Sales,2,3,Life Sciences,3,Male,74,3,3,Sales Executive,4,Divorced,10368,5596,4,Yes,12,3,2,1,13,5,2,10,6,0,3,0.0,0.6,0.5,0.3,15.2,Recent,0,Senior,0,0,-0.6166111996727617,2.4006851152521205,2,Fast-track Performers
36,1,Travel_Rarely,1456,Sales,13,5,Marketing,2,Male,96,2,2,Sales Executive,1,Divorced,6134,8658,5,Yes,13,3,2,3,16,3,3,2,2,2,2,1.0,1.0,1.5,1.0,9.3,Moderate,0,Early,0,0,-0.037578050813737524,-1.9684965147405555,1,Fast-track Performers
32,1,Travel_Rarely,964,Sales,1,2,Life Sciences,1,Male,34,1,2,Sales Executive,2,Single,6735,12147,6,No,15,3,2,0,10,2,3,0,0,0,0,0.0,0.0,0.0,0.0,10.5,Recent,0,Early,0,0,-2.413396917432642,0.3818878677239496,2,Fast-track Performers
23,0,Travel_Rarely,160,Research & Development,4,1,Medical,3,Female,51,3,1,Laboratory Technician,2,Single,3295,12862,1,No,13,3,3,0,3,3,1,3,2,1,2,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,8.3,Recent,0,Mid,0,0,-0.9350173312689863,-1.1328703874823767,2,Fast-track Performers
31,0,Travel_Frequently,163,Research & Development,24,1,Technical Degree,4,Female,30,3,2,Manufacturing Director,4,Single,5238,6670,2,No,20,4,4,0,9,3,2,5,4,1,4,0.2,0.8,0.6,0.8,12.0,Recent,0,Mid,0,0,-0.20251953000973189,0.19249887602479623,2,Fast-track Performers
39,0,Non-Travel,792,Research & Development,1,3,Life Sciences,4,Male,77,3,2,Laboratory Technician,4,Married,6472,8989,1,Yes,15,3,4,1,9,2,3,9,8,5,8,0.5555555555555556,0.8888888888888888,0.2222222222222222,0.8888888888888888,5.5,Delayed,0,Senior,1,1,2.4394279020028016,-1.0542234494375202,1,Stable Contributors
32,0,Travel_Rarely,371,Sales,19,3,Life Sciences,4,Male,80,1,3,Sales Executive,3,Married,9610,3840,3,No,13,3,3,1,10,2,1,4,3,0,2,0.0,0.75,0.5,0.5,12.3,Recent,0,Mid,0,0,-0.8361999353864227,0.78975745627613,2,Fast-track Performers
40,0,Travel_Rarely,611,Sales,7,4,Medical,2,Male,88,3,5,Manager,2,Single,19833,4349,1,No,14,3,2,0,21,3,2,21,8,12,8,0.5714285714285714,0.3809523809523809,0.1428571428571428,0.3809523809523809,5.399999999999999,Critical,0,Veteran,1,1,3.9071656508294583,1.1866072748015017,1,Stable Contributors
45,0,Travel_Rarely,176,Human Resources,4,3,Life Sciences,3,Female,56,1,3,Human Resources,3,Married,9756,6595,4,No,21,4,3,2,9,2,4,5,0,0,3,0.0,0.0,0.4,0.6,14.1,Recent,0,Mid,0,0,-1.5402815638447147,1.4313688447744315,2,Fast-track Performers
30,0,Travel_Frequently,1312,Research & Development,2,4,Technical Degree,4,Female,78,2,1,Research Scientist,1,Single,4968,26427,0,No,16,3,4,0,10,2,3,9,7,0,7,0.0,0.7777777777777778,0.2222222222222222,0.7777777777777778,8.6,Recent,0,Senior,0,1,0.691852840637032,-0.004987490473389534,1,Stable Contributors
24,0,Travel_Frequently,897,Human Resources,10,3,Medical,1,Male,59,3,1,Human Resources,4,Married,2145,2097,0,No,14,3,4,1,3,2,3,2,2,2,1,1.0,1.0,1.0,0.5,6.4,Moderate,0,Early,0,0,-0.2548270116006096,-2.7491191204152985,1,Fast-track Performers
30,1,Travel_Frequently,600,Human Resources,8,3,Human Resources,3,Female,66,2,1,Human Resources,4,Divorced,2180,9732,6,No,11,3,3,1,6,0,2,4,2,1,2,0.25,0.5,0.0,0.5,5.1,Recent,1,Mid,0,0,-0.4259837210348496,-1.683104224237448,2,Fast-track Performers
31,0,Travel_Rarely,1003,Sales,5,3,Technical Degree,1,Male,51,3,2,Sales Executive,3,Married,8346,20943,1,No,19,3,3,1,6,3,3,5,2,0,2,0.0,0.4,0.6,0.4,11.9,Recent,0,Mid,0,0,-1.4443832142817936,0.7369082865757025,2,Fast-track Performers
27,0,Travel_Rarely,1054,Research & Development,8,3,Medical,3,Female,67,3,1,Research Scientist,4,Single,3445,6152,1,No,11,3,3,0,6,5,2,6,2,1,4,0.1666666666666666,0.3333333333333333,0.8333333333333334,0.6666666666666666,10.1,Recent,0,Mid,0,0,-1.0411725085562118,0.1552990351776875,2,Fast-track Performers
29,1,Travel_Rarely,428,Sales,9,3,Marketing,2,Female,52,1,1,Sales Representative,2,Single,2760,14630,1,No,13,3,3,0,2,3,3,2,2,2,2,1.0,1.0,1.5,1.0,7.300000000000001,Moderate,0,Early,0,0,-0.08415535176278446,-2.6809798647590743,1,Fast-track Performers
